-0.7	-0.7	0.8	0.000188119	1.22417
-0.7	-0.4	-1	-0.00120859	-1.27847
-0.7	-0.4	-0.7	-0.000425114	-1.25863
-0.7	-0.4	-0.4	0.00043709	-0.930277
-0.7	-0.4	-0.1	0.00171938	-0.264576
-0.7	-0.4	0.2	0.000731027	0.51635
-0.7	-0.4	0.5	0.000413483	1.08016
-0.7	-0.4	0.8	-3.28469e-06	1.29283
-0.7	-0.1	-1	0.00118904	-1.31023
-0.7	-0.1	-0.7	-0.000960795	-1.29074
-0.7	-0.1	-0.4	0.000164149	-0.953628
-0.7	-0.1	-0.1	-0.000608371	-0.270532
-0.7	-0.1	0.2	-0.000114282	0.528809
-0.7	-0.1	0.5	-6.74895e-05	1.10751
-0.7	-0.1	0.8	0.00104762	1.32628
-0.7	0.2	-1	0.000804222	-1.30318
-0.7	0.2	-0.7	0.000372279	-1.28392
-0.7	0.2	-0.4	-0.000216655	-0.946261
-0.7	0.2	-0.1	-0.000253916	-0.268965
-0.7	0.2	0.2	-0.00235462	0.525956
-0.7	0.2	0.5	0.000864311	1.10017
-0.7	0.2	0.8	0.000404755	1.31936
-0.7	0.5	-1	0.000381299	-1.25873
-0.7	0.5	-0.7	-0.000107729	-1.24152
-0.7	0.5	-0.4	-0.000540684	-0.914644
-0.7	0.5	-0.1	-0.00141613	-0.26167
-0.7	0.5	0.2	-8.16506e-06	0.507994
-0.7	0.5	0.5	0.000328513	1.06383
-0.7	0.5	0.8	-0.00133452	1.27477
-0.7	0.8	-1	-0.000722172	-1.18051
-0.7	0.8	-0.7	-0.0011368	-1.16107
-0.7	0.8	-0.4	-0.000731095	-0.859391
-0.7	0.8	-0.1	-0.000678074	-0.243433
-0.7	0.8	0.2	-0.000481103	0.476572
-0.7	0.8	0.5	0.00201512	0.997481
-0.7	0.8	0.8	0.00166894	1.19418
-0.4	-1	-1	-0.0017841	-1.17516
-0.4	-1	-0.7	-0.000833223	-1.15661
-0.4	-1	-0.4	0.0023765	-0.853374
-0.4	-1	-0.1	0.000635381	-0.242815
-0.4	-1	0.2	0.00167087	0.472468
-0.4	-1	0.5	0.00106362	0.990465
-0.4	-1	0.8	0.00118745	1.189
-0.4	-0.7	-1	-0.00081919	-1.27868
-0.4	-0.7	-0.7	0.000368879	-1.25861
-0.4	-0.7	-0.4	0.000341612	-0.928684
-0.4	-0.7	-0.1	0.000518324	-0.26527
-0.4	-0.7	0.2	-0.000192775	0.514117
-0.4	-0.7	0.5	0.000531066	1.07826
-0.4	-0.7	0.8	0.000120842	1.29302
-0.4	-0.4	-1	-0.000964498	-1.35133
-0.4	-0.4	-0.7	-0.000263235	-1.33083
-0.4	-0.4	-0.4	-9.07253e-05	-0.981511
-0.4	-0.4	-0.1	0.000641616	-0.277625
-0.4	-0.4	0.2	-0.00131566	0.546158
-0.4	-0.4	0.5	0.000431885	1.14189
-0.4	-0.4	0.8	-0.000399512	1.36684
-0.4	-0.1	-1	0.00133121	-1.38489
-0.4	-0.1	-0.7	-0.000213462	-1.36517
-0.4	-0.1	-0.4	-0.000740768	-1.00776
-0.4	-0.1	-0.1	0.00059432	-0.285692
-0.4	-0.1	0.2	-0.00144864	0.557118
-0.4	-0.1	0.5	-0.000455816	1.16897
-0.4	-0.1	0.8	-0.00182925	1.40259
-0.4	0.2	-1	-4.33655e-05	-1.37707
-0.4	0.2	-0.7	-0.00044632	-1.35675
-0.4	0.2	-0.4	0.000479476	-1.00095
-0.4	0.2	-0.1	0.00021773	-0.283968
-0.4	0.2	0.2	0.000699388	0.555748
-0.4	0.2	0.5	0.000536201	1.16568
-0.4	0.2	0.8	-0.000501281	1.39555
-0.4	0.5	-1	0.000642844	-1.33017
-0.4	0.5	-0.7	0.000216552	-1.31071
-0.4	0.5	-0.4	0.000262723	-0.967095
-0.4	0.5	-0.1	-0.00127147	-0.275192
-0.4	0.5	0.2	0.000446394	0.537763
-0.4	0.5	0.5	0.00102526	1.12406
-0.4	0.5	0.8	0.000795031	1.34615
-0.4	0.8	-1	0.000422382	-1.24599
-0.4	0.8	-0.7	0.000509109	-1.22805
-0.4	0.8	-0.4	0.000162395	-0.90523
-0.4	0.8	-0.1	0.00117085	-0.257389
-0.4	0.8	0.2	-0.000875875	0.502268
-0.4	0.8	0.5	0.000876379	1.05351
-0.4	0.8	0.8	-0.000286913	1.26169
-0.1	-1	-1	0.000815605	-1.20468
-0.1	-1	-0.7	-0.000576422	-1.18536
-0.1	-1	-0.4	-0.000664645	-0.874013
-0.1	-1	-0.1	0.00106522	-0.248898
-0.1	-1	0.2	0.00134852	0.485539
-0.1	-1	0.5	-0.00162028	1.01658
-0.1	-1	0.8	0.00111197	1.21823
-0.1	-0.7	-1	0.00195231	-1.31174
-0.1	-0.7	-0.7	0.00138116	-1.29033
-0.1	-0.7	-0.4	0.000310869	-0.952543
-0.1	-0.7	-0.1	0.000221276	-0.270478
-0.1	-0.7	0.2	-0.000744758	0.529104
-0.1	-0.7	0.5	-0.00119886	1.10755
-0.1	-0.7	0.8	0.00248743	1.32447
-0.1	-0.4	-1	-0.00183774	-1.38545
-0.1	-0.4	-0.7	-0.000179286	-1.36257
-0.1	-0.4	-0.4	-0.000177576	-1.00758
-0.1	-0.4	-0.1	1.82605e-05	-0.287356
-0.1	-0.4	0.2	-0.000548712	0.558679
-0.1	-0.4	0.5	0.000860544	1.16967
-0.1	-0.4	0.8	-0.000158234	1.40203
-0.1	-0.1	-1	-0.00219123	-1.42077
-0.1	-0.1	-0.7	0.000325562	-1.3966
-0.1	-0.1	-0.4	8.61244e-05	-1.031
-0.1	-0.1	-0.1	0.000988218	-0.294391
-0.1	-0.1	0.2	0.000447584	0.571223
-0.1	-0.1	0.5	0.00076872	1.19854
-0.1	-0.1	0.8	0.000156886	1.43726
-0.1	0.2	-1	0.00025968	-1.4139
-0.1	0.2	-0.7	0.000111899	-1.39276
-0.1	0.2	-0.4	-0.000868172	-1.02606
-0.1	0.2	-0.1	1.6226e-05	-0.291687
-0.1	0.2	0.2	0.000734847	0.568618
-0.1	0.2	0.5	-0.000281724	1.19412
-0.1	0.2	0.8	0.000235691	1.43064
-0.1	0.5	-1	-0.00133627	-1.36465
-0.1	0.5	-0.7	-5.38443e-05	-1.34296
-0.1	0.5	-0.4	0.00207969	-0.991568
-0.1	0.5	-0.1	-5.72979e-05	-0.283416
-0.1	0.5	0.2	0.00187137	0.54967
-0.1	0.5	0.5	3.57145e-05	1.15235
-0.1	0.5	0.8	-0.000301931	1.37989
-0.1	0.8	-1	-0.000563579	-1.27749
-0.1	0.8	-0.7	0.000159701	-1.25924
-0.1	0.8	-0.4	-0.000563794	-0.92951
-0.1	0.8	-0.1	-0.00187612	-0.26414
-0.1	0.8	0.2	-0.0013377	0.515273
-0.1	0.8	0.5	0.000151227	1.07977
-0.1	0.8	0.8	-0.000115641	1.29349
0.2	-1	-1	-0.00149723	-1.19915
0.2	-1	-0.7	0.000852963	-1.17922
0.2	-1	-0.4	0.00124878	-0.873209
0.2	-1	-0.1	-0.00103636	-0.248706
0.2	-1	0.2	-0.00115739	0.483831
0.2	-1	0.5	6.88255e-05	1.0126
0.2	-1	0.8	-0.000810991	1.21059
0.2	-0.7	-1	-0.000378067	-1.30491
0.2	-0.7	-0.7	-0.000911814	-1.28247
0.2	-0.7	-0.4	0.000556045	-0.948689
0.2	-0.7	-0.1	4.99076e-05	-0.267654
0.2	-0.7	0.2	0.00149271	0.526001
0.2	-0.7	0.5	0.00144901	1.10411
0.2	-0.7	0.8	-0.000316098	1.31978
0.2	-0.4	-1	0.0005587	-1.37688
0.2	-0.4	-0.7	-0.000944973	-1.3551
0.2	-0.4	-0.4	0.00107669	-1.00257
0.2	-0.4	-0.1	0.000433423	-0.284566
0.2	-0.4	0.2	-0.000763734	0.554302
0.2	-0.4	0.5	-0.00171976	1.16447
0.2	-0.4	0.8	-0.000273918	1.39442
0.2	-0.1	-1	5.2711e-05	-1.41219
0.2	-0.1	-0.7	0.0003294	-1.3909
0.2	-0.1	-0.4	-0.000349714	-1.02737
0.2	-0.1	-0.1	0.000314258	-0.291662
0.2	-0.1	0.2	-6.04472e-05	0.569729
0.2	-0.1	0.5	0.000176427	1.19415
0.2	-0.1	0.8	0.000838233	1.42907
0.2	0.2	-1	-0.000155178	-1.40496
0.2	0.2	-0.7	1.38062e-05	-1.38584
0.2	0.2	-0.4	3.77746e-05	-1.02206
0.2	0.2	-0.1	0.000721851	-0.290231
0.2	0.2	0.2	-0.000483563	0.568414
0.2	0.2	0.5	-0.00191191	1.18873
0.2	0.2	0.8	-0.00122989	1.42271
0.2	0.5	-1	2.94965e-05	-1.35643
0.2	0.5	-0.7	-0.00134907	-1.3381
0.2	0.5	-0.4	0.00027713	-0.988448
0.2	0.5	-0.1	-0.000290292	-0.281555
0.2	0.5	0.2	0.000431514	0.547267
0.2	0.5	0.5	0.000352689	1.14548
0.2	0.5	0.8	0.000377404	1.37452
0.2	0.8	-1	-0.00015764	-1.2742
0.2	0.8	-0.7	-0.00077973	-1.25159
0.2	0.8	-0.4	0.000261494	-0.924434
0.2	0.8	-0.1	0.00161068	-0.263606
0.2	0.8	0.2	0.000354876	0.511687
0.2	0.8	0.5	-0.000592202	1.07486
0.2	0.8	0.8	0.00131294	1.28776
0.5	-1	-1	0.00046459	-1.15713
0.5	-1	-0.7	0.001085	-1.13903
0.5	-1	-0.4	-0.000452461	-0.841394
0.5	-1	-0.1	0.000265328	-0.240188
0.5	-1	0.2	0.000818475	0.465208
0.5	-1	0.5	3.85876e-06	0.97691
0.5	-1	0.8	-0.00108202	1.16809
0.5	-0.7	-1	-0.000914996	-1.25865
0.5	-0.7	-0.7	0.000222161	-1.24177
0.5	-0.7	-0.4	0.000440112	-0.91757
0.5	-0.7	-0.1	-0.000874261	-0.260698
0.5	-0.7	0.2	-0.00108059	0.506845
0.5	-0.7	0.5	-2.01962e-05	1.06487
0.5	-0.7	0.8	-0.000315	1.2742
0.5	-0.4	-1	-0.000521375	-1.32973
0.5	-0.4	-0.7	-0.00108259	-1.30958
0.5	-0.4	-0.4	0.00096567	-0.966317
0.5	-0.4	-0.1	-0.000178658	-0.278143
0.5	-0.4	0.2	-0.000198612	0.536437
0.5	-0.4	0.5	-0.000307517	1.12409
0.5	-0.4	0.8	0.000774726	1.34498
0.5	-0.1	-1	0.00017291	-1.36451
0.5	-0.1	-0.7	0.00157824	-1.34336
0.5	-0.1	-0.4	0.000525146	-0.990548
0.5	-0.1	-0.1	-0.000142783	-0.284024
0.5	-0.1	0.2	0.000456768	0.548882
0.5	-0.1	0.5	0.000873326	1.15091
0.5	-0.1	0.8	-0.000517682	1.37977
0.5	0.2	-1	-0.000346269	-1.35664
0.5	0.2	-0.7	0.00249217	-1.33736
0.5	0.2	-0.4	0.000625221	-0.985604
0.5	0.2	-0.1	-0.000969713	-0.280942
0.5	0.2	0.2	-0.00126987	0.546335
0.5	0.2	0.5	0.00240153	1.14889
0.5	0.2	0.8	5.2492e-05	1.37305
0.5	0.5	-1	-0.000980407	-1.31245
0.5	0.5	-0.7	7.88416e-05	-1.29198
0.5	0.5	-0.4	0.000859185	-0.953825
0.5	0.5	-0.1	0.000826347	-0.270967
0.5	0.5	0.2	-0.00264601	0.528083
0.5	0.5	0.5	0.000376328	1.10753
0.5	0.5	0.8	-0.000153348	1.32569
0.5	0.8	-1	0.00124766	-1.22897
0.5	0.8	-0.7	-0.00128676	-1.20946
0.5	0.8	-0.4	-0.000836771	-0.894764
0.5	0.8	-0.1	-0.000880751	-0.255454
0.5	0.8	0.2	-0.000907435	0.49581
0.5	0.8	0.5	-0.0004253	1.03796
0.5	0.8	0.8	0.000383774	1.24057
0.8	-1	-1	0.00110589	-1.08409
0.8	-1	-0.7	-0.000671823	-1.06774
0.8	-1	-0.4	0.000176262	-0.789972
0.8	-1	-0.1	1.10857e-06	-0.224398
0.8	-1	0.2	0.00128301	0.436167
0.8	-1	0.5	-0.000485924	0.916976
0.8	-1	0.8	0.00146886	1.09627
0.8	-0.7	-1	-0.00301611	-1.1809
0.8	-0.7	-0.7	-0.00121372	-1.16364
0.8	-0.7	-0.4	0.00139766	-0.859177
0.8	-0.7	-0.1	-0.000108794	-0.245069
0.8	-0.7	0.2	-0.00115099	0.474588
0.8	-0.7	0.5	-0.00146956	0.996558
0.8	-0.7	0.8	-0.00130596	1.19488
0.8	-0.4	-1	-0.00143149	-1.24797
0.8	-0.4	-0.7	-0.00161375	-1.22903
0.8	-0.4	-0.4	0.000139454	-0.905803
0.8	-0.4	-0.1	-0.000240802	-0.257796
0.8	-0.4	0.2	0.0011031	0.502009
0.8	-0.4	0.5	-0.00199201	1.05388
0.8	-0.4	0.8	-0.000160368	1.25929
0.8	-0.1	-1	-0.000160933	-1.27771
0.8	-0.1	-0.7	-0.000534669	-1.25795
0.8	-0.1	-0.4	-0.000497868	-0.931388
0.8	-0.1	-0.1	-0.000456875	-0.264508
0.8	-0.1	0.2	-0.000728508	0.514973
0.8	-0.1	0.5	-0.00046357	1.07867
0.8	-0.1	0.8	-0.0010518	1.29301
0.8	0.2	-1	-0.00119564	-1.27156
0.8	0.2	-0.7	-0.00187061	-1.25266
0.8	0.2	-0.4	1.81698e-05	-0.925562
0.8	0.2	-0.1	6.30402e-05	-0.263743
0.8	0.2	0.2	-0.00111755	0.512406
0.8	0.2	0.5	0.00166111	1.07411
0.8	0.2	0.8	-0.000779003	1.28748
0.8	0.5	-1	-0.000451375	-1.22797
0.8	0.5	-0.7	-0.000577545	-1.20943
0.8	0.5	-0.4	0.000516211	-0.892466
0.8	0.5	-0.1	0.00034617	-0.254149
0.8	0.5	0.2	0.000937509	0.49458
0.8	0.5	0.5	0.000819141	1.03754
0.8	0.5	0.8	0.000470662	1.24229
0.8	0.8	-1	0.000535284	-1.14956
0.8	0.8	-0.7	0.00034918	-1.13336
0.8	0.8	-0.4	0.00112336	-0.836625
0.8	0.8	-0.1	-0.000143925	-0.238126
0.8	0.8	0.2	-1.33194e-05	0.466694
0.8	0.8	0.5	0.000723369	0.973687
0.8	0.8	0.8	0.000437039	1.16451
